"PackageName","ProcedureCall","Status","Modules","Methods","ReadObjects","WriteObjects","ObjectRefs","MappingFound","RecommendedTreatment"
"PKG_HD","PKG_HD.P_PPNO_PARA","Confirmed Active","HD","GetOldParasForMonitoringPpno","AIS_T_AU_POST_COMPLIANCE; V_GET_PPNO_RESPONSIBILITY_LIST; T_AUDITEE_ENTITIES; T_AUDIT_CHECKLIST_ANNEXURE","","T_CURSOR; AIS_T_AU_POST_COMPLIANCE; V_GET_PPNO_RESPONSIBILITY_LIST; T_AUDITEE_ENTITIES; T_AUDIT_CHECKLIST_ANNEXURE","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_CHANGESTATUSREQUESTFORSETTLEDPARA","Confirmed Active","HD","AddChangeStatusRequestForSettledPara","T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG; DUAL; T_AU_OLD_PARAS_FAD; T_AU_OBSERVATION_OLD_CAD_PARAS","T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG; T_AU_OLD_PARAS_FAD","T_CURSOR; M_F; T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG; T_AU_OLD_PARAS_FAD; T_AU_OBSERVATION_OLD_CAD_PARAS","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_CHANGESTATUSREQUESTFORSETTLEDPARA_NEW_REVIEWER","Confirmed Active","HD","ReviewerAddChangeStatusRequestForSettledPara","DUAL; T_AU_NEW_PARAS_STATUS_CHANGE_LOG","T_AU_NEW_PARAS_STATUS_CHANGE_LOG","T_CURSOR; T_AU_NEW_PARAS_STATUS_CHANGE_LOG","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_CHANGESTATUSREQUESTFORSETTLEDPARA_NEW","Confirmed Active","HD","AddChangeStatusRequestForCurrentPara","T_AU_ACTIVITY_LOG; T_AU_NEW_PARAS_STATUS_CHANGE_LOG; DUAL; AIS_T_AU_POST_COMPLIANCE; T_AU_OBSERVATION","T_AU_ACTIVITY_LOG; T_AU_NEW_PARAS_STATUS_CHANGE_LOG","T_CURSOR; M_F; T_AU_ACTIVITY_LOG; T_AU_NEW_PARAS_STATUS_CHANGE_LOG; AIS_T_AU_POST_COMPLIANCE; T_AU_OBSERVATION","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_GET_AUDIT_CONCLUDING_ENTITIES","Confirmed Active","HD","GetAuditConcludingEntities","T_AU_PLAN_ENG; T_AUDITEE_ENTITIES","","T_CURSOR; T_AU_PLAN_ENG; T_AUDITEE_ENTITIES","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_AUDIT_CONCLUDING","Confirmed Active","HD","ConcludeDraftAuditReport","DUAL; T_FRPT_REPORT_META; T_FRPT_KPI_SNAPSHOT; T_FRPT_NPL_SNAPSHOT; T_FRPT_STAFF_SNAPSHOT; T_AU_PLAN_ENG; T_AU_OBSERVATION; T_AU_REMARKS; T_AUDITEE_ENTITIES; T_AU_PERIOD; T_AU_OBSERVATION_TEXT; T_AUDITEE_ENT_TYPES; AIS_T_AU_POST_COMPLIANCE; T_AU_OBSERVATION_MAN; T_AU_OBSERVATION_FAD; T_AUDIT_PARA; T_AU_PLAN_ENG_LOG","AIS_T_AU_POST_COMPLIANCE; T_AU_OBSERVATION_RESPONIBILITY_ASSIGNED; T_AU_OBSERVATION_MAN; T_AUDIT_PARA; T_AU_AUDIT_JOINING; T_AU_AUDIT_TEAM_TASKLIST; T_AU_PLAN_ENG; T_AU_PLAN_ENG_LOG","T_AU_PLAN_ENG; T_CURSOR; V_F; T_Y; V_COM_ID; AIS_T_AU_POST_COMPLIANCE; V_ENTITY_TYPE; V_KIP_EXIST; T_FRPT_REPORT_META; T_FRPT_KPI_SNAPSHOT; T_FRPT_NPL_SNAPSHOT; T_FRPT_STAFF_SNAPSHOT; T_AU_OBSERVATION; T_AU_REMARKS; T_AUDITEE_ENTITIES; T_AU_PERIOD; T_AU_OBSERVATION_TEXT; T_AUDITEE_ENT_TYPES; T_AU_OBSERVATION_RESPONIBILITY_ASSIGNED; T_AU_OBSERVATION_MAN; T_AU_OBSERVATION_FAD; T_AUDIT_PARA; T_AU_AUDIT_JOINING; T_AU_AUDIT_TEAM_TASKLIST; T_AU_PLAN_ENG_LOG","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_AUDIT_PRE_SUBMISSION","Confirmed Active","HD","SubmitPreConcluding","DUAL; T_AU_ACTIVITY_LOG; T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AU_OBSERVATION_GIST; T_AU_PLAN_ENG_LOG","T_AU_ACTIVITY_LOG; T_AU_PLAN_ENG; T_AU_PLAN_ENG_LOG","T_AU_PLAN_ENG; T_CURSOR; T_AU_ACTIVITY_LOG; T_AU_OBSERVATION; T_AU_OBSERVATION_GIST; T_AU_PLAN_ENG_LOG","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_AUDIT_PARA_UPDATE_SVZ_AZ","Confirmed Active","HD","UpdateAuditParaForFinalization","DUAL","T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT","T_CURSOR; T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_AUDIT_PARA_UPDATE_HEAD_DEPT","Confirmed Active","HD","UpdateAuditParaForFinalizationHO","DUAL","T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT","V_ID; V_NATUREID; T_CURSOR; T_AU_OBSERVATION; V_CAT_ID; V_CAT_NATURE_ID; T_AU_OBSERVATION_TEXT","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_GETAUDITENTITIESTYPE","Likely Active","HD","GetAuditeeEntitiesType","T_AUDITEE_ENT_TYPES; V_GET_PARENT_OFFICE","","T_CURSOR; T_AUDITEE_ENT_TYPES; V_GET_PARENT_OFFICE","True","Validate before DDL freeze"
"PKG_HD","PKG_HD.P_GETAUDITENTITIES","Confirmed Active","HD","GetAuditEntitiesByTypeId","T_AUDITEE_ENTITIES","","T_CURSOR; T_AUDITEE_ENTITIES","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_GETAUDITYEAR","Likely Active","HD","GetAuditYearForAddLegacyPara","T_AU_OLD_AUDIT_PERIOD","","T_CURSOR; T_AU_OLD_AUDIT_PERIOD","True","Validate before DDL freeze"
"PKG_HD","PKG_HD.P_GETAUDITNATURE","Confirmed Active","HD","GetAuditNatureForAddLegacyPara","T_AU_OLD_AUDIT_NATURE","","T_CURSOR; T_AU_OLD_AUDIT_NATURE","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_ADD_LEGACY_PARA","Confirmed Active","HD","AddNewLegacyPara","T_AU_OBSERVATION_OLD_CAD_PARAS; DUAL; T_AU_OLD_PARAS_FAD; T_AU_ERROR_LOGS","T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_OLD_PARAS_FAD; T_AU_ERROR_LOGS","T_CURSOR; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_OLD_PARAS_FAD; T_AU_ERROR_LOGS","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_GET_LEGACY_PARA_TO_AUTHORIZE","Confirmed Active","HD","GetAddedLegacyParaForAuthorize","T_AU_OBSERVATION_OLD_CAD_PARAS; T_AUDITEE_ENTITIES; T_AU_OLD_PARAS_FAD; T_AU_OLD_AUDIT_NATURE; T_AU_OLD_AUDIT_PERIOD","","T_CURSOR; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AUDITEE_ENTITIES; T_AU_OLD_PARAS_FAD; T_AU_OLD_AUDIT_NATURE; T_AU_OLD_AUDIT_PERIOD","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_AUTHORIZE_LEGACY_PARA_ADDITION","Confirmed Active","HD","AuthorizeLegacyParaAddition","DUAL; T_AU_ERROR_LOGS","T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_OLD_PARAS_FAD; T_AU_ERROR_LOGS","T_CURSOR; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_OLD_PARAS_FAD; T_AU_ERROR_LOGS","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_REFEREDBACK_DEL_PARA","Confirmed Active","HD","DeleteLegacyParaAdditionRequest","T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_OLD_PARAS_FAD; DUAL; T_AU_ERROR_LOGS","T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_OLD_PARAS_FAD; T_AU_ERROR_LOGS","T_CURSOR; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_OLD_PARAS_FAD; T_AU_ERROR_LOGS","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_GETNEWPARASTEXT","Low-Confidence / Needs Verification","HD","GetNewParaText","T_AU_OBSERVATION_TEXT","","T_CURSOR; T_AU_OBSERVATION_TEXT","True","Investigate before exclusion; package source not fully mapped"
"PKG_HD","PKG_HD.P_ADD_DUPLICATE_PARAS","Confirmed Active","HD","RequestDeleteDuplicatePara","T_AU_OBSERVATION_FAD; T_AUDITEE_ENTITIES; DUAL; T_AU_DUPLICATE_PARAS","T_AU_DUPLICATE_PARAS","T_CURSOR; T_AU_OBSERVATION_FAD; T_AUDITEE_ENTITIES; T_AU_DUPLICATE_PARAS","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_GET_DUPLICATE_PARAS_ENT_FOR_AUTH","Likely Active","HD","GetDuplicateParasAuthorizationEntityList","DUAL; T_AUDITEE_ENTITIES; T_AU_DUPLICATE_PARAS","","T_CURSOR; T_AUDITEE_ENTITIES; T_AU_DUPLICATE_PARAS","True","Validate before DDL freeze"
"PKG_HD","PKG_HD.P_GET_DUPLICATE_PARAS_FOR_AUTH","Confirmed Active","HD","GetDuplicateParasForAuthorization","DUAL; T_AU_DUPLICATE_PARAS; T_AUDITEE_ENTITIES","","T_CURSOR; T_AU_DUPLICATE_PARAS; T_AUDITEE_ENTITIES","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_REJECT_DUPLICATE_PARAS","Confirmed Active","HD","RejectDeleteDuplicatePara","DUAL","T_AU_DUPLICATE_PARAS","T_CURSOR; T_AU_DUPLICATE_PARAS","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_AUTH_DUPLICATE_PARAS","Confirmed Active","HD","AuthDeleteDuplicatePara","T_AU_DUPLICATE_PARAS; DUAL","T_AU_DUPLICATE_PARAS; T_AU_OLD_PARAS_FAD; T_AU_OBSERVATION; T_AU_OBSERVATION_OLD_CAD_PARAS; AIS_T_AU_POST_COMPLIANCE","T_CURSOR; T_AU_DUPLICATE_PARAS; T_AU_OLD_PARAS_FAD; T_AU_OBSERVATION; T_AU_OBSERVATION_OLD_CAD_PARAS; AIS_T_AU_POST_COMPLIANCE","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_GET_OBSERVATION_DETAILS_FROM_ID","Confirmed Active","HD","GetObservationDetailsById","DUAL; T_AU_OBSERVATION; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_RISK; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATIONS_AUDITEE_RESPONSE; T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION; T_AU_DSA","","T_CURSOR; T_ID; T_AU_OBSERVATION; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_RISK; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATIONS_AUDITEE_RESPONSE; T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION; T_AU_DSA","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_GET_OBSERVATION_DETAILS_FROM_ID_HO","Confirmed Active","HD","GetObservationDetailsByIdHO","DUAL; T_AU_OBSERVATION; T_RISK; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATIONS_AUDITEE_RESPONSE; T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION; T_CONTROL_VIOLATION_SUB; T_CONTROL_VIOLATION","","T_CURSOR; T_AU_OBSERVATION; T_RISK; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATIONS_AUDITEE_RESPONSE; T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION; T_CONTROL_VIOLATION_SUB; V_CAT_NATURE_ID; T_CONTROL_VIOLATION; V_CAT_ID","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_GET_OBSERVATION_DETAILS_FROM_ID_PRE_CON","Confirmed Active","HD","GetObservationDetailsByIdForPreConcluding","DUAL; T_AU_OBSERVATION; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_RISK; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATIONS_AUDITEE_RESPONSE; T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION; T_AU_OBSERVATIONS_AUDITOR_REPLY; T_AU_OBSERVATION_FINAL_RECCOMENDATION; T_AU_OBSERVATION_GIST","","T_CURSOR; T_ID; T_AU_OBSERVATION; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_RISK; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATIONS_AUDITEE_RESPONSE; T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION; T_AU_OBSERVATIONS_AUDITOR_REPLY; T_AU_OBSERVATION_FINAL_RECCOMENDATION; T_AU_OBSERVATION_GIST","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_GET_OBSERVATION_DETAILS_FROM_ID_PRE_CON_HO","Confirmed Active","HD","GetObservationDetailsByIdForPreConcludingHO","DUAL; T_AU_OBSERVATION; T_RISK; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATIONS_AUDITEE_RESPONSE; T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION; T_AU_OBSERVATIONS_AUDITOR_REPLY; T_AU_OBSERVATION_FINAL_RECCOMENDATION; T_AU_OBSERVATION_GIST","","T_CURSOR; V_CAT_ID; T_ID; V_CAT_NATURE_ID; T_AU_OBSERVATION; T_RISK; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATIONS_AUDITEE_RESPONSE; T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION; T_AU_OBSERVATIONS_AUDITOR_REPLY; T_AU_OBSERVATION_FINAL_RECCOMENDATION; T_AU_OBSERVATION_GIST","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_UPLOAD_AUDIT_REPORT","Confirmed Active","HD","UploadAuditReport","DUAL; T_AUDIT_REPORTS","T_AUDIT_REPORTS; OPEN","T_CURSOR; V_EXISTS; T_AUDIT_REPORTS","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_GET_FINAL_AUDIT_REPORT","Confirmed Active","HD","GetAuditReports","DUAL; T_AUDIT_REPORTS; T_AU_PLAN_ENG; T_AU_PERIOD; T_AUDITEE_ENTITIES","","T_CURSOR; T_AUDIT_REPORTS; T_AU_PLAN_ENG; T_AU_PERIOD; T_AUDITEE_ENTITIES","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_GET_AUDIT_REPORT_CONTENT","Confirmed Active","HD","GetAuditReportContent","DUAL; T_AUDIT_REPORTS","","T_CURSOR; T_AUDIT_REPORTS","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_GET_CHECK_AUDIT_REPORT_UPLOADED","Confirmed Active","HD","GetCheckAuditReportExisits","DUAL; T_AUDIT_REPORTS","","T_CURSOR; T_AUDIT_REPORTS","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_GET_PARAS_FOR_STATUS_CHANGE","Confirmed Active","HD","GetParasForStatusChange","AIS_T_AU_POST_COMPLIANCE; T_RISK; T_AU_PARAS_STATUS_CHANGE_LOG","","T_CURSOR; AIS_T_AU_POST_COMPLIANCE; T_RISK; T_AU_PARAS_STATUS_CHANGE_LOG","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_ADD_PARAS_FOR_STATUS_CHANGE","Confirmed Active","HD","AddChangeStatusRequestForPara","AIS_T_AU_POST_COMPLIANCE; DUAL; T_AU_PARAS_STATUS_CHANGE_LOG","T_AU_PARAS_STATUS_CHANGE_LOG","T_CURSOR; M_F; V_EXISTS; AIS_T_AU_POST_COMPLIANCE; T_AU_PARAS_STATUS_CHANGE_LOG","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_GET_PARAS_FOR_STATUS_CHANGE_FOR_AUTHORIZE","Confirmed Active","HD","GetParasForStatusChangeToAuthorize","AIS_T_AU_POST_COMPLIANCE; T_RISK; T_AU_PARAS_STATUS_CHANGE_LOG","","T_CURSOR; AIS_T_AU_POST_COMPLIANCE; T_RISK; T_AU_PARAS_STATUS_CHANGE_LOG","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_AUTHORIZE_PARAS_FOR_STATUS","Confirmed Active","HD","AuthorizeChangeStatusRequestForPara","T_AU_PARAS_STATUS_CHANGE_LOG; DUAL; AIS_T_AU_POST_COMPLIANCE; FRONTEND","PARA; T_AU_OBSERVATION; T_AU_OLD_PARAS_FAD; T_AU_OBSERVATION_OLD_CAD_PARAS; AIS_T_AU_POST_COMPLIANCE; CHANGE; T_AU_PARAS_STATUS_CHANGE_LOG","T_CURSOR; T_AU_PARAS_STATUS_CHANGE_LOG; T_AU_OBSERVATION; T_AU_OLD_PARAS_FAD; T_AU_OBSERVATION_OLD_CAD_PARAS; AIS_T_AU_POST_COMPLIANCE","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_GET_BACKOFFICEDASHBOARDENGAGEMENTS","Confirmed Active","HD","GetBackOfficeDashboardEngagements","T_AU_PLAN_ENG; T_AUDITEE_ENTITIES","","T_CURSOR; T_AU_PLAN_ENG; T_AUDITEE_ENTITIES","True","Keep within future-state module design"
"PKG_HD","PKG_HD.P_ADDOLDPARAS","Confirmed Active","HD","AddOldParas","","T_AU_OLD_PARAS_FAD; T_AU_OLD_PARAS_FAD_TEXT","T_AU_OLD_PARAS_FAD; T_AU_OLD_PARAS_FAD_TEXT","True","Keep within future-state module design"
"PKG_AIS","PKG_AIS.P_ADDOLDPARASRESPONSIBILITYASSIGNED","Confirmed Active","HD","AddOldParas","","","","False","Keep within future-state module design"
"PKG_INQ","PKG_INQ.P_CREATE_COMPLAINT_HDR","Low-Confidence / Needs Verification","IID","public","","T_AU_IID_COMPLAINT_HDR","V_COMPLAINT_NO; T_AU_IID_COMPLAINT_HDR","True","Investigate before exclusion; package source not fully mapped"
"PKG_INQ","PKG_INQ.P_SAVE_COMPLAINT_IAID","Likely Active","IID","SaveComplaintIAID","T_AU_IID_COMPLAINANT","PRIMARY; VIA","T_AU_IID_COMPLAINANT","True","Validate before DDL freeze"
"PKG_INQ","PKG_INQ.P_SAVE_FFR_P1","Confirmed Active","IID","SaveFFRPart1","","","","False","Keep within future-state module design"
"PKG_INQ","PKG_INQ.P_SAVE_FFR_P2","Confirmed Active","IID","SaveFFRPart2","","","","False","Keep within future-state module design"
"PKG_INQ","PKG_INQ.P_SAVE_FFR_P3","Confirmed Active","IID","SaveFFRPart3","","","","False","Keep within future-state module design"
"PKG_INQ","PKG_INQ.P_GET_COMPLAINT_HDR","Low-Confidence / Needs Verification","IID","GetComplaintHeader","T_AU_IID_COMPLAINT_HDR","","T_CURSOR; T_AU_IID_COMPLAINT_HDR","True","Investigate before exclusion; package source not fully mapped"
"PKG_INQ","PKG_INQ.P_GET_FFR_P1","Confirmed Active","IID","GetFFRPart1","","","","False","Keep within future-state module design"
"PKG_INQ","PKG_INQ.P_GET_FFR_P2","Confirmed Active","IID","GetFFRPart2","","","","False","Keep within future-state module design"
"PKG_INQ","PKG_INQ.P_GET_FFR_P3","Confirmed Active","IID","GetFFRPart3","","","","False","Keep within future-state module design"
"PKG_INQ","PKG_INQ.GET_COMPLAINTS","Confirmed Active","IID","GetComplaintsByUser","T_USER_MAPING; T_AU_IID_COMPLAINT_HDR; T_AU_IID_COMPLAINT_IAID; T_AU_IID_COMPLAINANT; T_AUDITEE_ENTITIES","","T_CURSOR; T_USER_MAPING; T_AU_IID_COMPLAINT_HDR; T_AU_IID_COMPLAINT_IAID; T_AU_IID_COMPLAINANT; T_AUDITEE_ENTITIES","True","Keep within future-state module design"
"PKG_INQ","PKG_INQ.GET_COMPLAINTS_WITHOUT_ASSESSMENT","Confirmed Active","IID","Get_Complaints_Without_Assessment","T_AU_IID_COMPLAINT_HDR; T_AU_IID_COMPLAINT_IAID; T_AU_IID_ASSESSMENT","","T_CURSOR; T_AU_IID_COMPLAINT_HDR; T_AU_IID_COMPLAINT_IAID; T_AU_IID_ASSESSMENT","True","Keep within future-state module design"
"PKG_INQ","PKG_INQ.GET_COMPLAINTS_DD","Confirmed Active","IID; IID.Pdf","GetComplaintsDropdown; IsComplaintAllowedForIidPdf","T_AU_IID_COMPLAINT_HDR; T_AU_IID_COMPLAINT_IAID; T_AU_IID_COMPLAINANT; T_AU_IID_STATUS_MST","","T_CURSOR; T_AU_IID_COMPLAINT_HDR; T_AU_IID_COMPLAINT_IAID; T_AU_IID_COMPLAINANT; T_AU_IID_STATUS_MST","True","Keep within future-state module design"
"PKG_INQ","PKG_INQ.P_GETINSPECTIONUNITS","Confirmed Active","IID","GetInspectionUnits","T_AUDITEE_ENTITIES","","T_CURSOR; T_AUDITEE_ENTITIES","True","Keep within future-state module design"
"PKG_INQ","PKG_INQ.GET_COMPLAINT","Confirmed Active","IID","GetComplaint","T_AUDITEE_ENTITIES; T_AU_IID_COMPLAINT_HDR; T_AU_IID_COMPLAINT_IAID; T_AU_IID_COMPLAINANT; T_AU_IID_ASSESSMENT","","T_CURSOR; T_AUDITEE_ENTITIES; T_AU_IID_COMPLAINT_HDR; T_AU_IID_COMPLAINT_IAID; T_AU_IID_COMPLAINANT; T_AU_IID_ASSESSMENT","True","Keep within future-state module design"
"PKG_INQ","PKG_INQ.ADD_ASSESSMENT","Confirmed Active","IID","AddAssessment","DUAL","T_AU_IID_ASSESSMENT; T_AU_IID_COMPLAINT_HDR","T_AU_IID_ASSESSMENT; T_AU_IID_COMPLAINT_HDR","True","Keep within future-state module design"
"PKG_INQ","PKG_INQ.ADD_HEAD_REVIEW","Confirmed Active","IID","AddHeadReview","T_AU_IID_HEAD_REVIEW; DUAL","T_AU_IID_HEAD_REVIEW; SET; HEADER; T_AU_IID_COMPLAINT_HDR","T_AU_IID_HEAD_REVIEW; T_AU_IID_COMPLAINT_HDR","True","Keep within future-state module design"
"PKG_INQ","PKG_INQ.ADD_INV_PLAN","Confirmed Active","IID","AddInvestigationPlan","T_AU_IID_INV_PLAN; DUAL","T_AU_IID_INV_PLAN; SET; T_AU_IID_COMPLAINT_HDR","T_AU_IID_INV_PLAN; T_AU_IID_COMPLAINT_HDR","True","Keep within future-state module design"
"PKG_INQ","PKG_INQ.GET_IID_TASK_LIST","Confirmed Active","IID","GetIidTaskList","T_AU_IID_REPORT; T_AU_IID_COMPLAINT_HDR; T_AU_IID_COMPLAINT_IAID; T_AU_IID_COMPLAINANT; T_AU_IID_ASSESSMENT; T_AU_IID_HEAD_REVIEW; T_AU_IID_INV_PLAN; T_AU_IID_HEAD_PLAN_APPROVAL","","T_CURSOR; T_AU_IID_REPORT; T_AU_IID_COMPLAINT_HDR; T_AU_IID_COMPLAINT_IAID; T_AU_IID_COMPLAINANT; T_AU_IID_ASSESSMENT; T_AU_IID_HEAD_REVIEW; T_AU_IID_INV_PLAN; T_AU_IID_HEAD_PLAN_APPROVAL","True","Keep within future-state module design"
"PKG_INQ","PKG_INQ.P_ENQUEUE_EMAIL","Confirmed Active","IID","EnqueueEmail","","","","False","Keep within future-state module design"
"PKG_INQ","PKG_INQ.P_GET_EMAIL_QUEUE","Low-Confidence / Needs Verification","IID","GetEmailQueue","","","","False","Investigate before exclusion; package source not fully mapped"
"PKG_INQ","PKG_INQ.P_MARK_EMAIL_SENT","Low-Confidence / Needs Verification","IID","MarkEmailSent","","","","False","Investigate before exclusion; package source not fully mapped"
"PKG_INQ","PKG_INQ.P_MARK_EMAIL_FAILED","Low-Confidence / Needs Verification","IID","MarkEmailFailed","","","","False","Investigate before exclusion; package source not fully mapped"
"PKG_INQ","PKG_INQ.P_GET_COMPLAINT_ID_BY_PLAN","Confirmed Active","IID","GetComplaintIdByPlanId","T_AU_IID_INV_PLAN","","T_AU_IID_INV_PLAN","True","Keep within future-state module design"
"PKG_INQ","PKG_INQ.P_GET_COMPLAINT_ID_BY_REPORT","Confirmed Active","IID","GetComplaintIdByReportId","T_AU_IID_REPORT","","T_AU_IID_REPORT; T_AU_IID_INQUIRY_REPORT","True","Keep within future-state module design"
"PKG_INQ","PKG_INQ.GET_INV_PLAN","Confirmed Active","IID","GetIidPlanDetails","T_AU_IID_INV_PLAN","","T_CURSOR; T_AU_IID_INV_PLAN","True","Keep within future-state module design"
"PKG_INQ","PKG_INQ.GET_LATEST_PLAN_BY_COMPLAINT","Confirmed Active","IID","GetLatestPlanByComplaintId","T_AU_IID_INV_PLAN","","T_CURSOR; T_AU_IID_INV_PLAN","True","Keep within future-state module design"
"PKG_INQ","PKG_INQ.GET_LATEST_INQUIRY_REPORT_BY_COMPLAINT","Confirmed Active","IID","GetLatestInquiryReportByComplaintId","T_AU_IID_INQ_ACCUSED_LIST; COMPLAINT; STATEMENTS; T_AU_IID_INQ_STATEMENTS; T_AU_IID_INQ_RECORD_SCRUTINIZED; T_AU_IID_INQ_FIND_RECOMM; T_AU_IID_INQ_ACCUSATIONS; T_AU_IID_INQ_EVIDENCE_FILES; T_AU_IID_INQ_DSA; T_AU_IID_COMPLAINT_IAID; T_AU_IID_COMPLAINANT","","T_AU_IID_INQ_ACCUSED_LIST; T_AU_IID_INQ_STATEMENTS; T_AU_IID_INQ_RECORD_SCRUTINIZED; T_AU_IID_INQ_FIND_RECOMM; T_AU_IID_INQ_ACCUSATIONS; T_AU_IID_INQ_EVIDENCE_FILES; T_AU_IID_INQ_DSA; T_AU_IID_COMPLAINT_IAID; T_AU_IID_COMPLAINANT","True","Keep within future-state module design"
"PKG_INQ","PKG_INQ.ADD_PLAN_APPROVAL","Confirmed Active","IID","AddPlanApproval","T_AU_IID_HEAD_PLAN_APPROVAL; DUAL; T_AU_IID_INV_PLAN","T_AU_IID_HEAD_PLAN_APPROVAL; SET; T_AU_IID_COMPLAINT_HDR","T_AU_IID_HEAD_PLAN_APPROVAL; T_AU_IID_INV_PLAN; T_AU_IID_COMPLAINT_HDR","True","Keep within future-state module design"
"PKG_INQ","PKG_INQ.ADD_INQUIRY_REPORT","Confirmed Active","IID","AddInquiryReport","DUAL","T_AU_IID_REPORT","T_AU_IID_REPORT","True","Keep within future-state module design"
"PKG_INQ","PKG_INQ.ADD_ANALYSIS","Confirmed Active","IID","AddAnalysis","T_AU_IID_ANALYSIS; DUAL; T_AU_IID_REPORT","T_AU_IID_ANALYSIS; SET; SELECT","T_AU_IID_ANALYSIS; T_AU_IID_REPORT","True","Keep within future-state module design"
"PKG_INQ","PKG_INQ.ADD_FINAL_APPROVAL","Low-Confidence / Needs Verification","IID","SaveFinalApprovalRecord","DUAL; T_AU_IID_REPORT","T_AU_IID_FINAL_APPROVAL","T_AU_IID_FINAL_APPROVAL; T_AU_IID_REPORT","True","Investigate before exclusion; package source not fully mapped"
"PKG_INQ","PKG_INQ.GET_INQUIRY_REPORT","Confirmed Active","IID","GetInquiryReportFiles","T_AU_IID_REPORT","","T_CURSOR; T_AU_IID_REPORT","True","Keep within future-state module design"
