sr	TABLE_NAME	COLUMN_ID	COLUMN_NAME	DATA_TYPE	DATA_LENGTH	DATA_PRECISION	DATA_SCALE	NULLABLE
264	AIS_T_PARA_STATUS_CHANGE_LOG	9	AUTHORIZED_BY	NUMBER	22			Y
265	AIS_T_PARA_STATUS_CHANGE_LOG	10	AUTHORIZED_ON	DATE	7			Y
266	AIS_T_PARA_STATUS_CHANGE_LOG	11	ACTION_STATUS	VARCHAR2	20			Y
267	ALI_REPORT_WORKING	1	AUDIT_YEAR	VARCHAR2	4			Y
268	ALI_REPORT_WORKING	2	TOTAL_PARAS	NUMBER	22			Y
269	ASAD_TEMP_BRANCHES	1	PARENT_ID	NUMBER	22	38	0	Y
270	ASAD_TEMP_BRANCHES	2	PARENT_CODE	NUMBER	22	38	0	Y
271	ASAD_TEMP_BRANCHES	3	CHILD_CODE	NUMBER	22	38	0	Y
272	ASAD_TEMP_BRANCHES	4	ENTITY_ID	NUMBER	22	38	0	Y
273	ASAD_TEMP_BRANCHES	5	AUDITEDBY	NUMBER	22	38	0	Y
274	ASAD_TEMP_BRANCHES	6	STATUS	VARCHAR2	2			Y
275	ASAD_TEMP_BRANCHES	7	P_NAME	VARCHAR2	1000			Y
276	ASAD_TEMP_BRANCHES	8	C_NAME	VARCHAR2	1000			Y
277	ASAD_TEMP_BRANCHES	9	P_TYPE_ID	NUMBER	22	8	0	Y
278	ASAD_TEMP_BRANCHES	10	C_TYPE_ID	NUMBER	22	38	0	Y
279	ASAD_TEMP_BRANCHES	11	RELATION_TYPE_ID	NUMBER	22	38	0	Y
280	ASAD_TEMP_GM	1	PARENT_ID	NUMBER	22	38	0	Y
281	ASAD_TEMP_GM	2	PARENT_CODE	NUMBER	22	38	0	Y
282	ASAD_TEMP_GM	3	CHILD_CODE	NUMBER	22	38	0	Y
283	ASAD_TEMP_GM	4	ENTITY_ID	NUMBER	22	38	0	Y
284	ASAD_TEMP_GM	5	AUDITEDBY	NUMBER	22	38	0	Y
285	ASAD_TEMP_GM	6	STATUS	VARCHAR2	2			Y
286	ASAD_TEMP_GM	7	P_NAME	VARCHAR2	1000			Y
287	ASAD_TEMP_GM	8	C_NAME	VARCHAR2	1000			Y
288	ASAD_TEMP_GM	9	P_TYPE_ID	NUMBER	22	8	0	Y
289	ASAD_TEMP_GM	10	C_TYPE_ID	NUMBER	22	38	0	Y
290	ASAD_TEMP_GM	11	RELATION_TYPE_ID	NUMBER	22	38	0	Y
291	ASAD_TEMP_ZONE	1	PARENT_ID	NUMBER	22	38	0	Y
292	ASAD_TEMP_ZONE	2	PARENT_CODE	NUMBER	22	38	0	Y
293	ASAD_TEMP_ZONE	3	CHILD_CODE	NUMBER	22	38	0	Y
294	ASAD_TEMP_ZONE	4	ENTITY_ID	NUMBER	22	38	0	Y
295	ASAD_TEMP_ZONE	5	AUDITEDBY	NUMBER	22	38	0	Y
296	ASAD_TEMP_ZONE	6	STATUS	VARCHAR2	2			Y
297	ASAD_TEMP_ZONE	7	P_NAME	VARCHAR2	1000			Y
298	ASAD_TEMP_ZONE	8	C_NAME	VARCHAR2	1000			Y
299	ASAD_TEMP_ZONE	9	P_TYPE_ID	NUMBER	22	8	0	Y
300	ASAD_TEMP_ZONE	10	C_TYPE_ID	NUMBER	22	38	0	Y
301	ASAD_TEMP_ZONE	11	RELATION_TYPE_ID	NUMBER	22	38	0	Y
302	ATTACHMENTSOURCES	1	ATTACHMENTID	NUMBER	22			N
303	ATTACHMENTSOURCES	2	EVENTID	NUMBER	22			N
304	ATTACHMENTSOURCES	3	SOURCETYPE	VARCHAR2	50			N
305	ATTACHMENTSOURCES	4	SOURCEREF	VARCHAR2	200			N
306	ATTACHMENTSOURCES	5	FILENAMEPATTERN	VARCHAR2	200			Y
307	ATTACHMENTSOURCES	6	ASINLINEHTML	NUMBER	22	1	0	N
308	CFO_LOAN_PORTFOLIO_MOVE_CAT	1	FORMONTH	DATE	7			Y
309	CFO_LOAN_PORTFOLIO_MOVE_CAT	2	LOAN_CATEGORY	CHAR	11			Y
310	CFO_LOAN_PORTFOLIO_MOVE_CAT	3	ACC_STATUS	VARCHAR2	100			Y
311	CFO_LOAN_PORTFOLIO_MOVE_CAT	4	PR_O	NUMBER	22			Y
312	CFO_LOAN_PORTFOLIO_MOVE_CAT	5	MRK_O	NUMBER	22			Y
313	CFO_LOAN_PORTFOLIO_MOVE_CAT	6	PR_TRANSFER_IN	NUMBER	22			Y
314	CFO_LOAN_PORTFOLIO_MOVE_CAT	7	MRK_TRANSFER_IN	NUMBER	22			Y
315	CFO_LOAN_PORTFOLIO_MOVE_CAT	8	PR_TRANSFER_OUT	NUMBER	22			Y
316	CFO_LOAN_PORTFOLIO_MOVE_CAT	9	MRK_TRANSFER_OUT	NUMBER	22			Y
317	CFO_LOAN_PORTFOLIO_MOVE_CAT	10	PR_DISBURSED	NUMBER	22			Y
318	CFO_LOAN_PORTFOLIO_MOVE_CAT	11	MRK_DISBURSED_EOM	NUMBER	22			Y
319	CFO_LOAN_PORTFOLIO_MOVE_CAT	12	PR_ADJUSTED	NUMBER	22			Y
320	CFO_LOAN_PORTFOLIO_MOVE_CAT	13	MRK_ADJUSTED	NUMBER	22			Y
321	CFO_LOAN_PORTFOLIO_MOVE_CAT	14	MRK_ADD_EXISTING	NUMBER	22			Y
322	CFO_LOAN_PORTFOLIO_MOVE_CAT	15	PR_CL_MON	NUMBER	22			Y
323	CFO_LOAN_PORTFOLIO_MOVE_CAT	16	PR_CL_NET	NUMBER	22			Y
324	CFO_LOAN_PORTFOLIO_MOVE_CAT	17	MRK_CL_MON	NUMBER	22			Y
325	CFO_LOAN_PORTFOLIO_MOVE_CAT	18	MRK_CL_NET	NUMBER	22			Y
326	CFO_LOAN_PORTFOLIO_MOVE_CAT	19	PR_WRT_OFF	NUMBER	22			Y
327	CFO_LOAN_PORTFOLIO_MOVE_CAT	20	MRK_WRT_OFF	NUMBER	22			Y
328	CFO_LOAN_PORTFOLIO_MOVE_CAT	21	DISB_STATUSID	NUMBER	22			Y
329	DR$IDX_TEXT$I	1	TOKEN_TEXT	VARCHAR2	255			N
330	DR$IDX_TEXT$I	2	TOKEN_TYPE	NUMBER	22	10	0	N
331	DR$IDX_TEXT$I	3	TOKEN_FIRST	NUMBER	22	10	0	N
332	DR$IDX_TEXT$I	4	TOKEN_LAST	NUMBER	22	10	0	N
333	DR$IDX_TEXT$I	5	TOKEN_COUNT	NUMBER	22	10	0	N
334	DR$IDX_TEXT$I	6	TOKEN_INFO	BLOB	4000			Y
335	DR$IDX_TEXT$K	1	DOCID	NUMBER	22			Y
336	DR$IDX_TEXT$K	2	TEXTKEY	ROWID	10			Y
337	DR$IDX_TEXT$N	1	NLT_DOCID	NUMBER	22	38	0	N
338	DR$IDX_TEXT$N	2	NLT_MARK	CHAR	1			N
339	DR$IDX_TEXT$U	1	RID	ROWID	10			N
340	DR$TEXT_INDEX$I	1	TOKEN_TEXT	VARCHAR2	255			N
341	DR$TEXT_INDEX$I	2	TOKEN_TYPE	NUMBER	22	10	0	N
342	DR$TEXT_INDEX$I	3	TOKEN_FIRST	NUMBER	22	10	0	N
343	DR$TEXT_INDEX$I	4	TOKEN_LAST	NUMBER	22	10	0	N
344	DR$TEXT_INDEX$I	5	TOKEN_COUNT	NUMBER	22	10	0	N
345	DR$TEXT_INDEX$I	6	TOKEN_INFO	BLOB	4000			Y
346	DR$TEXT_INDEX$K	1	DOCID	NUMBER	22			Y
347	DR$TEXT_INDEX$K	2	TEXTKEY	ROWID	10			Y
348	DR$TEXT_INDEX$N	1	NLT_DOCID	NUMBER	22	38	0	N
349	DR$TEXT_INDEX$N	2	NLT_MARK	CHAR	1			N
350	DR$TEXT_INDEX$U	1	RID	ROWID	10			N
351	EMAILLOG	1	LOGID	NUMBER	22			N
352	EMAILLOG	2	EVENTKEY	VARCHAR2	100			N
353	EMAILLOG	3	CORRELATIONID	VARCHAR2	36			N
354	EMAILLOG	4	SUBJECTSENT	CLOB	4000			N
355	EMAILLOG	5	BODYSENT	CLOB	4000			N
356	EMAILLOG	6	TOCSV	VARCHAR2	2000			N
357	EMAILLOG	7	CCCSV	VARCHAR2	2000			Y
358	EMAILLOG	8	BCCCSV	VARCHAR2	2000			Y
359	EMAILLOG	9	STATUS	VARCHAR2	20			N
360	EMAILLOG	10	ERRORMESSAGE	CLOB	4000			Y
361	EMAILLOG	11	SENTONUTC	TIMESTAMP(6) WITH TIME ZONE	13		6	N
362	EMAILTEMPLATES	1	TEMPLATEID	NUMBER	22			N
363	EMAILTEMPLATES	2	EVENTID	NUMBER	22			N
364	EMAILTEMPLATES	3	CULTURE	VARCHAR2	10			N
365	EMAILTEMPLATES	4	SUBJECTHTML	CLOB	4000			N
366	EMAILTEMPLATES	5	BODYHTML	CLOB	4000			N
367	EMAILTEMPLATES	6	LASTUPDATEDBY	VARCHAR2	100			Y
368	EMAILTEMPLATES	7	LASTUPDATEDON	TIMESTAMP(6) WITH TIME ZONE	13		6	N
369	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	1	ORA_ERR_NUMBER$	NUMBER	22			Y
370	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	2	ORA_ERR_MESG$	VARCHAR2	2000			Y
371	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	3	ORA_ERR_ROWID$	UROWID	4000			Y
372	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	4	ORA_ERR_OPTYP$	VARCHAR2	2			Y
373	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	5	ORA_ERR_TAG$	VARCHAR2	2000			Y
374	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	6	RESP_ID	VARCHAR2	4000			Y
375	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	7	OBS_ID	VARCHAR2	4000			Y
376	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	8	ENG_ID	VARCHAR2	4000			Y
377	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	9	COM_ID	VARCHAR2	4000			Y
378	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	10	PP_NO	VARCHAR2	4000			Y
379	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	11	REF_P	VARCHAR2	4000			Y
380	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	12	BR_CODE	VARCHAR2	4000			Y
381	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	13	LOAN_CASE	VARCHAR2	4000			Y
382	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	14	ACCOUNT_NUMBER	VARCHAR2	4000			Y
383	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	15	LC_AMOUNT	VARCHAR2	4000			Y
384	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	16	AC_AMOUNT	VARCHAR2	4000			Y
385	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	17	IS_ACTIVE	VARCHAR2	4000			Y
386	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	18	REMARKS	VARCHAR2	4000			Y
387	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	19	ASSIGNEDBY	VARCHAR2	4000			Y
388	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	20	LASTUPDATEDBY	VARCHAR2	4000			Y
389	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	21	LASTUPDATEDDATE	VARCHAR2	4000			Y
390	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	22	MIGRATED_FROM	VARCHAR2	4000			Y
391	ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL	23	MIGRATED_ON	VARCHAR2	4000			Y
392	GL_TYPE	1	GL_TYPEID	UNDEFINED	0			Y
393	GL_TYPE	2	GL_TYPE_CODE	UNDEFINED	0			Y
394	GL_TYPE	3	DESCRIPTION	UNDEFINED	0			Y
395	GL_TYPE	4	DR_EFFECT	UNDEFINED	0			Y
396	GL_TYPE	5	CR_EFFECT	UNDEFINED	0			Y
397	GL_TYPE	6	DR_ALLOWED	UNDEFINED	0			Y
398	GL_TYPE	7	CR_ALLOWED	UNDEFINED	0			Y
399	GL_TYPE	8	BALANC_EFFECT	UNDEFINED	0			Y
400	GL_TYPE	9	RECORD_TIMESTAMP	UNDEFINED	0			Y
401	GL_TYPE	10	RECORD_ACTION	UNDEFINED	0			Y
402	GL_TYPE	11	FK_ROWID	UNDEFINED	0			Y
403	M_COM	1	M_COM_ID	NUMBER	22			N
404	M_COM	2	COM_ID	NUMBER	22			N
405	M_COM	3	ENT_ID	NUMBER	22			N
406	M_COM	4	AUDIT_ID	NUMBER	22			N
407	M_COM	5	STATUS	NUMBER	22			N
408	M_COM	6	CREATED_ON	DATE	7			N
409	M_COM	7	CREATED_BY	NUMBER	22			Y
410	M_ENG	1	M_ENG_ID	NUMBER	22			N
411	M_ENG	2	ENG_ID	NUMBER	22			N
412	M_ENG	3	STATUS	NUMBER	22			N
413	M_ENG	4	CREATED_ON	DATE	7			N
414	M_ENG	5	CREATED_BY	NUMBER	22			Y
415	NOTIFICATIONEVENTS	1	EVENTID	NUMBER	22			N
416	NOTIFICATIONEVENTS	2	EVENTKEY	VARCHAR2	100			N
417	NOTIFICATIONEVENTS	3	DISPLAYNAME	VARCHAR2	200			N
418	NOTIFICATIONEVENTS	4	ISENABLED	NUMBER	22	1	0	N
419	NOTIFICATIONEVENTS	5	DESCRIPTION	VARCHAR2	500			Y
420	NOTIFICATIONRULES	1	RULEID	NUMBER	22			N
421	NOTIFICATIONRULES	2	EVENTID	NUMBER	22			N
422	NOTIFICATIONRULES	3	SENDTOROLESCSV	VARCHAR2	500			Y
423	NOTIFICATIONRULES	4	CCTOROLESCSV	VARCHAR2	500			Y
424	NOTIFICATIONRULES	5	BCCTOROLESCSV	VARCHAR2	500			Y
425	NOTIFICATIONRULES	6	SENDTOUSERSCSV	VARCHAR2	1000			Y
426	NOTIFICATIONRULES	7	CCTOUSERSCSV	VARCHAR2	1000			Y
427	NOTIFICATIONRULES	8	BCCTOUSERSCSV	VARCHAR2	1000			Y
428	NOTIFICATIONRULES	9	ISACTIVE	NUMBER	22	1	0	N
429	P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO	1	ID	NUMBER	22			Y
430	P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO	2	PERIOD	VARCHAR2	250			Y
431	P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO	3	ENTITY_ID	NUMBER	22			Y
432	P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO	4	ENTITY_NAME	VARCHAR2	900			Y
433	P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO	5	PARA_NO	VARCHAR2	200			Y
434	P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO	6	AUDITED_BY	NUMBER	22	8	0	Y
435	P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO	7	PARA_STATUS	NUMBER	22			Y
436	P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO	8	V_CAT_ID	NUMBER	22			Y
437	P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO	9	V_CAT_NATURE_ID	NUMBER	22			Y
438	P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO	10	RISK_ID	NUMBER	22			Y
439	P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO	11	GIST_OF_PARAS	VARCHAR2	3000			Y
440	SEQ_DRIFT_REPORT	1	GENERATED_ON	DATE	7			Y
441	SEQ_DRIFT_REPORT	2	SEQUENCE_NAME	VARCHAR2	500			Y
442	SEQ_DRIFT_REPORT	3	TABLE_NAME	VARCHAR2	500			Y
443	SEQ_DRIFT_REPORT	4	COL_NAME	VARCHAR2	500			Y
444	SEQ_DRIFT_REPORT	5	SEQ_NEXT	NUMBER	22			Y
445	SEQ_DRIFT_REPORT	6	TARGET_NEXT	NUMBER	22			Y
446	SEQ_DRIFT_REPORT	7	DELTA	NUMBER	22			Y
447	SEQ_DRIFT_REPORT	8	NOTE	VARCHAR2	400			Y
448	TBL_PARA_REFERENCE_LINKS	1	LINK_ID	NUMBER	22			N
449	TBL_PARA_REFERENCE_LINKS	2	ENTITY_ID	NUMBER	22			Y
450	TBL_PARA_REFERENCE_LINKS	3	OLD_PARA_ID	NUMBER	22			Y
451	TBL_PARA_REFERENCE_LINKS	4	NEW_PARA_ID	NUMBER	22			Y
452	TBL_PARA_REFERENCE_LINKS	5	PARA_ID	NUMBER	22			Y
453	TBL_PARA_REFERENCE_LINKS	6	REFERENCE_ID	NUMBER	22			Y
454	TBL_PARA_REFERENCE_LINKS	7	REFERENCE_TITLE	VARCHAR2	500			Y
455	TBL_PARA_REFERENCE_LINKS	8	CREDIT_MANUAL_ID	NUMBER	22			Y
456	TBL_PARA_REFERENCE_LINKS	9	OP_MANUAL_ID	NUMBER	22			Y
457	TBL_PARA_REFERENCE_LINKS	10	MANUAL_TYPE	VARCHAR2	100			Y
458	TBL_PARA_REFERENCE_LINKS	11	CHAPTER	VARCHAR2	100			Y
459	TBL_PARA_REFERENCE_LINKS	12	MATCHED_TEXT	VARCHAR2	500			Y
460	TBL_PARA_REFERENCE_LINKS	13	LINK_TYPE	VARCHAR2	50			Y
461	TBL_PARA_REFERENCE_LINKS	14	CREATED_ON	DATE	7			Y
462	TBL_PARA_REFERENCE_LINKS	15	NO_REFERENCE_FLAG	CHAR	1			Y
463	TBL_PARA_REFERENCE_LINKS	16	ISSUANCE_DATE	DATE	7			Y
464	TBL_PARA_REFERENCE_UPDATE_LOG	1	LOG_ID	NUMBER	22			N
465	TBL_PARA_REFERENCE_UPDATE_LOG	2	COM_ID	NUMBER	22			Y
466	TBL_PARA_REFERENCE_UPDATE_LOG	3	PPNO	NUMBER	22			Y
467	TBL_PARA_REFERENCE_UPDATE_LOG	4	ACTION	VARCHAR2	50			Y
468	TBL_PARA_REFERENCE_UPDATE_LOG	5	ACTION_DATE	DATE	7			Y
469	TBL_PUBLIC_HOLIDAYS	1	ID	NUMBER	22			N
470	TBL_PUBLIC_HOLIDAYS	2	HOLIDAY_DATE	DATE	7			N
471	TBL_PUBLIC_HOLIDAYS	3	HOLIDAY_YEAR	NUMBER	22	4	0	N
472	TBL_PUBLIC_HOLIDAYS	4	IS_WEEKEND	CHAR	1			Y
473	TBL_PUBLIC_HOLIDAYS	5	IS_HOLIDAY	CHAR	1			Y
474	TBL_PUBLIC_HOLIDAYS	6	HOLIDAY_NAME	VARCHAR2	100			Y
475	TBL_T_HR_EMPLOYEEINFORMATION	1	PPNO	NUMBER	22	10	0	N
476	TBL_T_HR_EMPLOYEEINFORMATION	2	EMPLOYEEFIRSTNAME	VARCHAR2	50			N
477	TBL_T_HR_EMPLOYEEINFORMATION	3	EMPLOYEELASTNAME	VARCHAR2	50			Y
478	TBL_T_HR_EMPLOYEEINFORMATION	4	FATHERNAME	VARCHAR2	50			Y
479	TBL_T_HR_EMPLOYEEINFORMATION	5	JOININGDATE	DATE	7			Y
480	TBL_T_HR_EMPLOYEEINFORMATION	6	PRESENTADDRESS	VARCHAR2	200			Y
481	TBL_T_HR_EMPLOYEEINFORMATION	7	PERMANENTADDRESS	VARCHAR2	200			Y
482	TBL_T_HR_EMPLOYEEINFORMATION	8	NICNONEW	VARCHAR2	50			Y
483	TBL_T_HR_EMPLOYEEINFORMATION	9	PLACEOFISSUANCENICNEW	VARCHAR2	50			Y
484	TBL_T_HR_EMPLOYEEINFORMATION	10	DATEOFISSUANCENICNEW	VARCHAR2	50			Y
485	TBL_T_HR_EMPLOYEEINFORMATION	11	NICNOOLD	VARCHAR2	50			Y
486	TBL_T_HR_EMPLOYEEINFORMATION	12	PLACEOFISSUANCENICOLD	VARCHAR2	50			Y
487	TBL_T_HR_EMPLOYEEINFORMATION	13	DATEOFISSUANCENICOLD	VARCHAR2	50			Y
488	TBL_T_HR_EMPLOYEEINFORMATION	14	PHONENORESIDENCE	VARCHAR2	50			Y
489	TBL_T_HR_EMPLOYEEINFORMATION	15	PHONENOOFFICE	VARCHAR2	50			Y
490	TBL_T_HR_EMPLOYEEINFORMATION	16	ZTBLACCOUNTNO	VARCHAR2	20			Y
491	TBL_T_HR_EMPLOYEEINFORMATION	17	SALARYNOTIFICATIONNO	VARCHAR2	25			Y
492	TBL_T_HR_EMPLOYEEINFORMATION	18	SALARYNOTIFICATIONDATE	DATE	7			Y
493	TBL_T_HR_EMPLOYEEINFORMATION	19	LETTERNO	CHAR	25			Y
494	TBL_T_HR_EMPLOYEEINFORMATION	20	LETTERDATE	DATE	7			Y
495	TBL_T_HR_EMPLOYEEINFORMATION	21	WITHEFFECTFROM	DATE	7			Y
496	TBL_T_HR_EMPLOYEEINFORMATION	22	MOBILENO	VARCHAR2	20			Y
497	TBL_T_HR_EMPLOYEEINFORMATION	23	DATEOFAPPOINTMENT	DATE	7			Y
498	TBL_T_HR_EMPLOYEEINFORMATION	24	DATEOFCONFIRMATION	DATE	7			Y
499	TBL_T_HR_EMPLOYEEINFORMATION	25	DATEOFBIRTH	DATE	7			Y
500	TBL_T_HR_EMPLOYEEINFORMATION	26	PLACEOFBIRTH	CHAR	10			Y
501	TBL_T_HR_EMPLOYEEINFORMATION	27	EMAIL	VARCHAR2	50			Y
502	TBL_T_HR_EMPLOYEEINFORMATION	28	EXTRACURRICULARACTIVITIES	VARCHAR2	50			Y
503	TBL_T_HR_EMPLOYEEINFORMATION	29	REMARKS	VARCHAR2	200			Y
504	TBL_T_HR_EMPLOYEEINFORMATION	30	SENIORITYSEQUENCE	NUMBER	22	10	0	Y
505	TBL_T_HR_EMPLOYEEINFORMATION	31	ISAGRICULTURIST	CHAR	1			Y
506	TBL_T_HR_EMPLOYEEINFORMATION	32	ISJOINEDASMCO	CHAR	1			Y
507	TBL_T_HR_EMPLOYEEINFORMATION	33	ISHAVINGDISABILITY	CHAR	1			Y
508	TBL_T_HR_EMPLOYEEINFORMATION	34	ISEXSERVICEMAN	CHAR	1			Y
509	TBL_T_HR_EMPLOYEEINFORMATION	35	BACKGROUNDTYPE	CHAR	1			Y
510	TBL_T_HR_EMPLOYEEINFORMATION	36	MARITALSTATUSTYPE	CHAR	1			Y
511	TBL_T_HR_EMPLOYEEINFORMATION	37	EMPLOYEETYPE	CHAR	1			Y
512	TBL_T_HR_EMPLOYEEINFORMATION	38	PAYPACKAGETYPE	CHAR	1			Y
513	TBL_T_HR_EMPLOYEEINFORMATION	39	GENDERTYPE	CHAR	1			Y
514	TBL_T_HR_EMPLOYEEINFORMATION	40	EMPLOYMENTSTATUSTYPE	CHAR	1			Y
515	TBL_T_HR_EMPLOYEEINFORMATION	41	STATUSTYPE	CHAR	1			Y
516	TBL_T_HR_EMPLOYEEINFORMATION	42	POSTAPPLIEDFORCODE	NUMBER	22	10	0	Y
517	TBL_T_HR_EMPLOYEEINFORMATION	43	CURRENTRANKCODE	NUMBER	22	10	0	Y
518	TBL_T_HR_EMPLOYEEINFORMATION	44	CURRENTDESIGNATIONCODE	NUMBER	22	10	0	Y
519	TBL_T_HR_EMPLOYEEINFORMATION	45	JOININGRANKCODE	NUMBER	22	10	0	Y
520	TBL_T_HR_EMPLOYEEINFORMATION	46	JOININGDESIGNATIONCODE	NUMBER	22	10	0	Y
521	TBL_T_HR_EMPLOYEEINFORMATION	47	TEHSILEOFBIRTHCODE	NUMBER	22	10	0	Y
522	TBL_T_HR_EMPLOYEEINFORMATION	48	PROVINCEOFDOMICILECODE	NUMBER	22	10	0	Y
523	TBL_T_HR_EMPLOYEEINFORMATION	49	DIVISIONOFDOMICILECODE	NUMBER	22	10	0	Y
524	TBL_T_HR_EMPLOYEEINFORMATION	50	DISTRICTOFDOMICILECODE	NUMBER	22	10	0	Y
525	TBL_T_HR_EMPLOYEEINFORMATION	51	TEHSILEOFDOMICILECODE	NUMBER	22	10	0	Y
526	TBL_T_HR_EMPLOYEEINFORMATION	52	PROVINCEOFBIRTHCODE	NUMBER	22	10	0	Y
527	TBL_T_HR_EMPLOYEEINFORMATION	53	RELIGIONCODE	NUMBER	22	10	0	Y
528	TBL_T_HR_EMPLOYEEINFORMATION	54	DISTRICTOFBIRTHCODE	NUMBER	22	10	0	Y
529	TBL_T_HR_EMPLOYEEINFORMATION	55	CURRENTZONECODE	NUMBER	22	10	0	Y
530	TBL_T_HR_EMPLOYEEINFORMATION	56	CURRENTDEPARTMENTCODE	NUMBER	22	10	0	Y
531	TBL_T_HR_EMPLOYEEINFORMATION	57	CURRENTUNITCODE	NUMBER	22	10	0	Y
532	TBL_T_HR_EMPLOYEEINFORMATION	58	CURRENTBRANCHCODE	NUMBER	22	10	0	Y
533	TBL_T_HR_EMPLOYEEINFORMATION	59	CURRENTCADRECODE	NUMBER	22	10	0	Y
534	TBL_T_HR_EMPLOYEEINFORMATION	60	DISTRICTCODE	NUMBER	22	10	0	Y
535	TBL_T_HR_EMPLOYEEINFORMATION	61	TEHSILCODE	NUMBER	22	10	0	Y
536	TBL_T_HR_EMPLOYEEINFORMATION	62	RANKCODE	NUMBER	22	10	0	Y
537	TBL_T_HR_EMPLOYEEINFORMATION	63	DESIGNATIONCODE	NUMBER	22	10	0	Y
538	TBL_T_HR_EMPLOYEEINFORMATION	64	DIVISIONOFBIRTHCODE	NUMBER	22	10	0	Y
539	TBL_T_HR_EMPLOYEEINFORMATION	65	SCALECODE	NUMBER	22	10	0	Y
540	TBL_T_HR_EMPLOYEEINFORMATION	66	CURRENTPAYSCALECODE	NUMBER	22	10	0	Y
541	TBL_T_HR_EMPLOYEEINFORMATION	67	JOININGPAYSCALECODE	NUMBER	22	10	0	Y
542	TBL_T_HR_EMPLOYEEINFORMATION	68	CURRENTDIVISIONCODE	NUMBER	22	10	0	Y
543	TBL_T_HR_EMPLOYEEINFORMATION	69	ISSPORTSMAN	VARCHAR2	1			Y
544	TBL_T_HR_EMPLOYEEINFORMATION	70	GAMECODE	NUMBER	22	10	0	Y
545	TBL_T_HR_EMPLOYEEINFORMATION	71	LEVELOFPLAYINGCODE	NUMBER	22	10	0	Y
546	TBL_T_HR_EMPLOYEEINFORMATION	72	RELIEVINGLETTERNO	VARCHAR2	100			Y
547	TBL_T_HR_EMPLOYEEINFORMATION	73	RELIEVINGLETTERDATE	DATE	7			Y
548	TBL_T_HR_EMPLOYEEINFORMATION	74	RELIEVINGCIRCULARDATE	DATE	7			Y
549	TBL_T_HR_EMPLOYEEINFORMATION	75	RELIEVINGREASON	VARCHAR2	200			Y
550	TBL_T_HR_EMPLOYEEINFORMATION	76	RELIEVINGWITHEFFECTFROM	DATE	7			Y
551	TBL_T_HR_EMPLOYEEINFORMATION	77	NTN	VARCHAR2	20			Y
552	TBL_T_HR_EMPLOYEEINFORMATION	78	ISSRS2005OPTEE	CHAR	1			Y
553	TBL_T_HR_EMPLOYEEINFORMATION	79	DATEOFOPTION	DATE	7			Y
554	TBL_T_HR_EMPLOYEEINFORMATION	80	LASTPROMOTIONDATE	DATE	7			Y
555	TBL_T_HR_EMPLOYEEINFORMATION	81	EMERGENCYPERSONNAME	VARCHAR2	50			Y
556	TBL_T_HR_EMPLOYEEINFORMATION	82	EMERGENCYPHONENO	VARCHAR2	10			Y
557	TBL_T_HR_EMPLOYEEINFORMATION	83	EMERGENCYMOBILENO	VARCHAR2	10			Y
558	TBL_T_HR_EMPLOYEEINFORMATION	84	EMERGENCYRELATIONSHIPCODE	NUMBER	22			Y
559	TBL_T_HR_EMPLOYEEINFORMATION	85	EMERGENCYADDRESS	VARCHAR2	500			Y
