page_key,page_key,view_name,controller_name,action_name,http_method,call_type,source_type,confidence_level,Api Path,
281,281,PostCompliance/post_compliance_ho_monitoring.cshtml,ApiCalls,get_settled_post_compliances_for_monitoring,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_settled_post_compliances_for_monitoring,
281,281,PostCompliance/post_compliance_ho_monitoring.cshtml,ApiCalls,get_compliance_history,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_compliance_history,
281,281,PostCompliance/post_compliance_ho_monitoring.cshtml,ApiCalls,get_para_compliance_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_para_compliance_text,
281,281,PostCompliance/post_compliance_ho_monitoring.cshtml,ApiCalls,get_old_para_compliance_cycle_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_old_para_compliance_cycle_text,
281,281,PostCompliance/post_compliance_ho_monitoring.cshtml,ApiCalls,get_post_compliance_evidence_data,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_post_compliance_evidence_data,
353,353,PostCompliance/change_para_status_authorize.cshtml,ApiCalls,get_paras_for_status_change_authorize,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_paras_for_status_change_authorize,
353,353,PostCompliance/change_para_status_authorize.cshtml,ApiCalls,authorize_para_change_status,POST,AJAX,VIEW,MEDIUM, /ApiCalls/authorize_para_change_status,
285,285,PostCompliance/cau_post_compliance_to_branches_reply.cshtml,UploadFile,UploadFilesCAU,GET,AJAX,VIEW,MEDIUM, /UploadFile/UploadFilesCAU,
285,285,PostCompliance/cau_post_compliance_to_branches_reply.cshtml,ApiCalls,get_cau_paras_for_compliance_submitted_to_branch,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_cau_paras_for_compliance_submitted_to_branch,
285,285,PostCompliance/cau_post_compliance_to_branches_reply.cshtml,ApiCalls,get_cau_para_to_branch_para_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_cau_para_to_branch_para_text,
285,285,PostCompliance/cau_post_compliance_to_branches_reply.cshtml,ApiCalls,submit_cau_para_by_branch,POST,AJAX,VIEW,MEDIUM, /ApiCalls/submit_cau_para_by_branch,
285,285,PostCompliance/cau_post_compliance_to_branches_reply.cshtml,UploadFile,DeleteFileCAU,POST,AJAX,VIEW,MEDIUM, /UploadFile/DeleteFileCAU,
285,285,PostCompliance/cau_post_compliance_to_branches_reply.cshtml,ApiCalls,get_cau_paras_post_compliance_evidence_data,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_cau_paras_post_compliance_evidence_data,
255,255,PostCompliance/post_compliance.cshtml,UploadFile,UploadFiles,GET,AJAX,VIEW,MEDIUM, /UploadFile/UploadFiles,
255,255,PostCompliance/post_compliance.cshtml,UploadFile,DeleteFile,POST,AJAX,VIEW,MEDIUM, /UploadFile/DeleteFile,
255,255,PostCompliance/post_compliance.cshtml,ApiCalls,get_paras_for_compliance_by_auditee,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_paras_for_compliance_by_auditee,
255,255,PostCompliance/post_compliance.cshtml,ApiCalls,get_compliance_history,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_compliance_history,
255,255,PostCompliance/post_compliance.cshtml,ApiCalls,submit_post_audit_compliance,POST,AJAX,VIEW,MEDIUM, /ApiCalls/submit_post_audit_compliance,
255,255,PostCompliance/post_compliance.cshtml,ApiCalls,get_para_compliance_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_para_compliance_text,
255,255,PostCompliance/post_compliance.cshtml,ApiCalls,get_old_para_compliance_cycle_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_old_para_compliance_cycle_text,
255,255,PostCompliance/post_compliance.cshtml,ApiCalls,get_post_compliance_evidence_data,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_post_compliance_evidence_data,
286,286,PostCompliance/cau_post_compliance_to_branches.cshtml,ApiCalls,get_cau_paras_for_compliance,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_cau_paras_for_compliance,
286,286,PostCompliance/cau_post_compliance_to_branches.cshtml,ApiCalls,get_cau_para_to_branch_para_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_cau_para_to_branch_para_text,
286,286,PostCompliance/cau_post_compliance_to_branches.cshtml,ApiCalls,get_parent_relationship_for_CAU,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_parent_relationship_for_CAU,
286,286,PostCompliance/cau_post_compliance_to_branches.cshtml,ApiCalls,get_child_relationship_for_CAU,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_child_relationship_for_CAU,
286,286,PostCompliance/cau_post_compliance_to_branches.cshtml,ApiCalls,submit_cau_para_to_branch,POST,AJAX,VIEW,MEDIUM, /ApiCalls/submit_cau_para_to_branch,
249,249,PostCompliance/monitoring_of_para_settlement.cshtml,ApiCalls,get_settled_paras_for_monitoring,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_settled_paras_for_monitoring,
249,249,PostCompliance/monitoring_of_para_settlement.cshtml,ApiCalls,get_all_para_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_all_para_text,
249,249,PostCompliance/monitoring_of_para_settlement.cshtml,ApiCalls,get_settled_para_compliance_history,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_settled_para_compliance_history,
249,249,PostCompliance/monitoring_of_para_settlement.cshtml,ApiCalls,get_old_para_compliance_cycle_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_old_para_compliance_cycle_text,
249,249,PostCompliance/monitoring_of_para_settlement.cshtml,ApiCalls,submit_settled_para_compliance_comments,POST,AJAX,VIEW,MEDIUM, /ApiCalls/submit_settled_para_compliance_comments,
352,352,PostCompliance/change_para_status.cshtml,ApiCalls,getparentrel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getparentrel,
352,352,PostCompliance/change_para_status.cshtml,ApiCalls,getpostplace,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getpostplace,
352,352,PostCompliance/change_para_status.cshtml,ApiCalls,get_paras_for_status_change,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_paras_for_status_change,
352,352,PostCompliance/change_para_status.cshtml,ApiCalls,get_all_para_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_all_para_text,
352,352,PostCompliance/change_para_status.cshtml,ApiCalls,Add_Para_Change_status_Request,POST,AJAX,VIEW,MEDIUM, /ApiCalls/Add_Para_Change_status_Request,
221,221,PostCompliance/change_status_new_Para_reviewer.cshtml,ApiCalls,get_current_paras_for_status_change_request_review,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_current_paras_for_status_change_request_review,
221,221,PostCompliance/change_status_new_Para_reviewer.cshtml,ApiCalls,Add_Old_Para_Change_status_Review,POST,AJAX,VIEW,MEDIUM, /ApiCalls/Add_Old_Para_Change_status_Review,
282,282,PostCompliance/post_compliance_review.cshtml,UploadFile,UploadFiles,GET,AJAX,VIEW,MEDIUM, /UploadFile/UploadFiles,
282,282,PostCompliance/post_compliance_review.cshtml,ApiCalls,get_paras_for_review_compliance_by_auditee,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_paras_for_review_compliance_by_auditee,
282,282,PostCompliance/post_compliance_review.cshtml,ApiCalls,get_compliance_history,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_compliance_history,
282,282,PostCompliance/post_compliance_review.cshtml,ApiCalls,submit_post_audit_compliance_review,POST,AJAX,VIEW,MEDIUM, /ApiCalls/submit_post_audit_compliance_review,
282,282,PostCompliance/post_compliance_review.cshtml,ApiCalls,get_para_compliance_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_para_compliance_text,
282,282,PostCompliance/post_compliance_review.cshtml,ApiCalls,get_old_para_compliance_cycle_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_old_para_compliance_cycle_text,
282,282,PostCompliance/post_compliance_review.cshtml,ApiCalls,get_old_para_compliance_cycle_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_old_para_compliance_cycle_text,
282,282,PostCompliance/post_compliance_review.cshtml,ApiCalls,get_post_compliance_evidence_data,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_post_compliance_evidence_data,
284,284,PostCompliance/cau_post_compliance_to_branches_review.cshtml,ApiCalls,get_cau_paras_for_compliance_for_review,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_cau_paras_for_compliance_for_review,
284,284,PostCompliance/cau_post_compliance_to_branches_review.cshtml,ApiCalls,get_cau_para_to_branch_para_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_cau_para_to_branch_para_text,
284,284,PostCompliance/cau_post_compliance_to_branches_review.cshtml,UploadFile,DeleteFile,POST,AJAX,VIEW,MEDIUM, /UploadFile/DeleteFile,
284,284,PostCompliance/cau_post_compliance_to_branches_review.cshtml,ApiCalls,get_cau_paras_post_compliance_evidence_data,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_cau_paras_post_compliance_evidence_data,
284,284,PostCompliance/cau_post_compliance_to_branches_review.cshtml,ApiCalls,submit_cau_para_to_branch,POST,AJAX,VIEW,MEDIUM, /ApiCalls/submit_cau_para_to_branch,
222,222,PostCompliance/change_status_new_Para_authorize.cshtml,ApiCalls,get_current_paras_for_status_change_request_authorize,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_current_paras_for_status_change_request_authorize,
222,222,PostCompliance/change_status_new_Para_authorize.cshtml,ApiCalls,Add_Old_Para_Change_status_Authorize,POST,AJAX,VIEW,MEDIUM, /ApiCalls/Add_Old_Para_Change_status_Authorize,
220,220,PostCompliance/change_status_new_Para.cshtml,ApiCalls,get_current_paras_for_status_change_request,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_current_paras_for_status_change_request,
220,220,PostCompliance/change_status_new_Para.cshtml,ApiCalls,Add_New_Para_Change_status_Request,POST,AJAX,VIEW,MEDIUM, /ApiCalls/Add_New_Para_Change_status_Request,
88,88,Execution/branch_deposit_info.cshtml,ApiCalls,GetDepositAccountSubdetails,POST,AJAX,VIEW,MEDIUM, /ApiCalls/GetDepositAccountSubdetails,
89,89,Execution/disb_info.cshtml,ApiCalls,GetBranchDesbursementaccountdetails,POST,AJAX,VIEW,MEDIUM, /ApiCalls/GetBranchDesbursementaccountdetails,
195,195,Execution/Authorize_Update_Legacy_Para_Gist_Para.cshtml,ApiCalls,get_update_gist_paraNo_legacy_paras_autorize,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_update_gist_paraNo_legacy_paras_autorize,
195,195,Execution/Authorize_Update_Legacy_Para_Gist_Para.cshtml,ApiCalls,Authorize_Legacy_Para_Gist_ParaNo,POST,AJAX,VIEW,MEDIUM, /ApiCalls/Authorize_Legacy_Para_Gist_ParaNo,
181,181,Execution/pre_concluding_audit.cshtml,ApiCalls,get_obs_for_pre_concluding,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_obs_for_pre_concluding,
181,181,Execution/pre_concluding_audit.cshtml,ApiCalls,get_obs_details_by_id_pre_con,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_obs_details_by_id_pre_con,
181,181,Execution/pre_concluding_audit.cshtml,ApiCalls,get_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_sub_checklist,
181,181,Execution/pre_concluding_audit.cshtml,ApiCalls,get_audit_checklist_detail,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_checklist_detail,
181,181,Execution/pre_concluding_audit.cshtml,ApiCalls,get_responded_obs_evidences,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_responded_obs_evidences,
181,181,Execution/pre_concluding_audit.cshtml,ApiCalls,get_auditee_evidence_data,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_auditee_evidence_data,
181,181,Execution/pre_concluding_audit.cshtml,ApiCalls,update_audit_para_for_finalization,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_audit_para_for_finalization,
181,181,Execution/pre_concluding_audit.cshtml,ApiCalls,add_observation_gist_and_recommendation,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_observation_gist_and_recommendation,
181,181,Execution/pre_concluding_audit.cshtml,ApiCalls,submit_pre_concluding,POST,AJAX,VIEW,MEDIUM, /ApiCalls/submit_pre_concluding,
149,149,Execution/deposit_account_details.cshtml,ApiCalls,GetDepositAccountcatdetails,POST,AJAX,VIEW,MEDIUM, /ApiCalls/GetDepositAccountcatdetails,
183,183,Execution/Update_Legacy_Paras.cshtml,ApiCalls,GetReferenceTypes,GET,AJAX,VIEW,MEDIUM, /ApiCalls/GetReferenceTypes,
183,183,Execution/Update_Legacy_Paras.cshtml,ApiCalls,getparentrel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getparentrel,
183,183,Execution/Update_Legacy_Paras.cshtml,ApiCalls,Ge_Merged_Annexure_Instructions,GET,AJAX,VIEW,MEDIUM, /ApiCalls/Ge_Merged_Annexure_Instructions,
183,183,Execution/Update_Legacy_Paras.cshtml,ApiCalls,delete_responsibility_of_legacy_para,POST,AJAX,VIEW,MEDIUM, /ApiCalls/delete_responsibility_of_legacy_para,
183,183,Execution/Update_Legacy_Paras.cshtml,ApiCalls,add_responsibility_to_legacy_para,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_responsibility_to_legacy_para,
183,183,Execution/Update_Legacy_Paras.cshtml,ApiCalls,get_employee_name_from_pp,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_employee_name_from_pp,
183,183,Execution/Update_Legacy_Paras.cshtml,ApiCalls,get_legacy_paras_for_update,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_legacy_paras_for_update,
183,183,Execution/Update_Legacy_Paras.cshtml,ApiCalls,get_legacy_paras_for_update,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_legacy_paras_for_update,
183,183,Execution/Update_Legacy_Paras.cshtml,ApiCalls,sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/sub_checklist,
183,183,Execution/Update_Legacy_Paras.cshtml,ApiCalls,checklist_details,POST,AJAX,VIEW,MEDIUM, /ApiCalls/checklist_details,
183,183,Execution/Update_Legacy_Paras.cshtml,Execution,sub_voilation,POST,AJAX,VIEW,MEDIUM, /Execution/sub_voilation,
183,183,Execution/Update_Legacy_Paras.cshtml,Execution,risk_activities,POST,AJAX,VIEW,MEDIUM, /Execution/risk_activities,
183,183,Execution/Update_Legacy_Paras.cshtml,ApiCalls,UpdateAnnexureInstructions,POST,AJAX,VIEW,MEDIUM, /ApiCalls/UpdateAnnexureInstructions,
183,183,Execution/Update_Legacy_Paras.cshtml,ApiCalls,UpdateAnnexureInstructions,POST,AJAX,VIEW,MEDIUM, /ApiCalls/UpdateAnnexureInstructions,
183,183,Execution/Update_Legacy_Paras.cshtml,ApiCalls,update_legacy_para_with_responsibilities,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_legacy_para_with_responsibilities,
183,183,Execution/Update_Legacy_Paras.cshtml,ApiCalls,update_legacy_para_with_responsibilities_no_changes_AZ,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_legacy_para_with_responsibilities_no_changes_AZ,
150,150,Execution/Concluding_Closing_Audit.cshtml,UploadFile,UploadAuditReport,POST,AJAX,VIEW,MEDIUM, /UploadFile/UploadAuditReport,
150,150,Execution/Concluding_Closing_Audit.cshtml,UploadFile,DeleteAuditReport,POST,AJAX,VIEW,MEDIUM, /UploadFile/DeleteAuditReport,
150,150,Execution/Concluding_Closing_Audit.cshtml,ApiCalls,get_address,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_address,
150,150,Execution/Concluding_Closing_Audit.cshtml,ApiCalls,GetTeamDetails,POST,AJAX,VIEW,MEDIUM, /ApiCalls/GetTeamDetails,
150,150,Execution/Concluding_Closing_Audit.cshtml,ApiCalls,upload_audit_report,POST,AJAX,VIEW,MEDIUM, /ApiCalls/upload_audit_report,
150,150,Execution/Concluding_Closing_Audit.cshtml,ApiCalls,get_check_report_exist_for_engId,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_check_report_exist_for_engId,
150,150,Execution/Concluding_Closing_Audit.cshtml,ApiCalls,get_audit_report_content,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_report_content,
150,150,Execution/Concluding_Closing_Audit.cshtml,ApiCalls,get_check_report_exist_for_engId,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_check_report_exist_for_engId,
197,197,Execution/Update_Legacy_Paras_HO.cshtml,ApiCalls,get_legacy_report_dropdown_contents,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_legacy_report_dropdown_contents,
197,197,Execution/Update_Legacy_Paras_HO.cshtml,ApiCalls,get_legacy_paras_for_update_ho,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_legacy_paras_for_update_ho,
197,197,Execution/Update_Legacy_Paras_HO.cshtml,Execution,sub_voilation,POST,AJAX,VIEW,MEDIUM, /Execution/sub_voilation,
197,197,Execution/Update_Legacy_Paras_HO.cshtml,ApiCalls,settle_legacy_para_HO,POST,AJAX,VIEW,MEDIUM, /ApiCalls/settle_legacy_para_HO,
197,197,Execution/Update_Legacy_Paras_HO.cshtml,ApiCalls,delete_legacy_para_HO,POST,AJAX,VIEW,MEDIUM, /ApiCalls/delete_legacy_para_HO,
197,197,Execution/Update_Legacy_Paras_HO.cshtml,ApiCalls,update_legacy_para_with_responsibilities,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_legacy_para_with_responsibilities,
197,197,Execution/Update_Legacy_Paras_HO.cshtml,ApiCalls,update_legacy_para_with_responsibilities_no_changes_AZ,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_legacy_para_with_responsibilities_no_changes_AZ,
79,79,Execution/manage_observations.cshtml,ApiCalls,get_dept_observation_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_dept_observation_text,
79,79,Execution/manage_observations.cshtml,ApiCalls,get_auditee_evidence_data,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_auditee_evidence_data,
79,79,Execution/manage_observations.cshtml,ApiCalls,update_observation_status,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_observation_status,
79,79,Execution/manage_observations.cshtml,ApiCalls,drop_observation,POST,AJAX,VIEW,MEDIUM, /ApiCalls/drop_observation,
79,79,Execution/manage_observations.cshtml,ApiCalls,submit_observation_to_auditee,POST,AJAX,VIEW,MEDIUM, /ApiCalls/submit_observation_to_auditee,
79,79,Execution/manage_observations.cshtml,ApiCalls,get_observations,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observations,
79,79,Execution/manage_observations.cshtml,ApiCalls,get_dept_observation_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_dept_observation_text,
79,79,Execution/manage_observations.cshtml,ApiCalls,update_observation_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_observation_text,
291,291,Execution/manage_audit_paras_authorized.cshtml,ApiCalls,get_observations_for_manage_paras_auth,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observations_for_manage_paras_auth,
291,291,Execution/manage_audit_paras_authorized.cshtml,ApiCalls,get_proposed_changes_in_manage_paras_auth,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_proposed_changes_in_manage_paras_auth,
291,291,Execution/manage_audit_paras_authorized.cshtml,ApiCalls,authorize_para_for_manage_audit_paras,POST,AJAX,VIEW,MEDIUM, /ApiCalls/authorize_para_for_manage_audit_paras,
291,291,Execution/manage_audit_paras_authorized.cshtml,ApiCalls,referredback_para_for_manage_audit_paras,POST,AJAX,VIEW,MEDIUM, /ApiCalls/referredback_para_for_manage_audit_paras,
291,291,Execution/manage_audit_paras_authorized.cshtml,ApiCalls,request_delete_duplicate_para,POST,AJAX,VIEW,MEDIUM, /ApiCalls/request_delete_duplicate_para,
291,291,Execution/manage_audit_paras_authorized.cshtml,ApiCalls,get_employee_name_from_pp,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_employee_name_from_pp,
291,291,Execution/manage_audit_paras_authorized.cshtml,ApiCalls,get_employee_name_from_pp,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_employee_name_from_pp,
291,291,Execution/manage_audit_paras_authorized.cshtml,ApiCalls,get_lc_details,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_lc_details,
291,291,Execution/manage_audit_paras_authorized.cshtml,ApiCalls,get_responsible_person_list,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_responsible_person_list,
291,291,Execution/manage_audit_paras_authorized.cshtml,ApiCalls,get_responsibility_for_authorize,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_responsibility_for_authorize,
291,291,Execution/manage_audit_paras_authorized.cshtml,`${g_asiBaseURL},ApiCalls,GET,FETCH,VIEW,MEDIUM,/ApiCalls/GetResponsiblePPNOforoldPara,
77,77,Execution/checklist_details.cshtml,ApiCalls,checklist_details,POST,AJAX,VIEW,MEDIUM, /ApiCalls/checklist_details,
77,77,Execution/checklist_details.cshtml,ApiCalls,save_observations,POST,AJAX,VIEW,MEDIUM, /ApiCalls/save_observations,
77,77,Execution/checklist_details.cshtml,ApiCalls,get_employee_name_from_pp,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_employee_name_from_pp,
77,77,Execution/checklist_details.cshtml,ApiCalls,get_lc_details,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_lc_details,
77,77,Execution/checklist_details.cshtml,ApiCalls,get_subchecklist_status,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_subchecklist_status,
77,77,Execution/checklist_details.cshtml,ApiCalls,get_observation_text_branches,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observation_text_branches,
,MULTIPLE_OR_UNKNOWN,Execution/Audit_Execution.cshtml,Execution,sub_voilation,POST,AJAX,VIEW,MEDIUM, /Execution/sub_voilation,
,MULTIPLE_OR_UNKNOWN,Execution/Audit_Execution.cshtml,Execution,risk_activities,POST,AJAX,VIEW,MEDIUM, /Execution/risk_activities,
,MULTIPLE_OR_UNKNOWN,Execution/Audit_Execution.cshtml,ApiCalls,save_observations,POST,AJAX,VIEW,MEDIUM, /ApiCalls/save_observations,
294,294,Execution/pre_concluding_audit_ho.cshtml,ApiCalls,get_obs_for_pre_concluding,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_obs_for_pre_concluding,
294,294,Execution/pre_concluding_audit_ho.cshtml,ApiCalls,get_obs_details_by_id_pre_con_ho,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_obs_details_by_id_pre_con_ho,
294,294,Execution/pre_concluding_audit_ho.cshtml,Execution,sub_voilation,POST,AJAX,VIEW,MEDIUM, /Execution/sub_voilation,
294,294,Execution/pre_concluding_audit_ho.cshtml,ApiCalls,get_responded_obs_evidences,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_responded_obs_evidences,
294,294,Execution/pre_concluding_audit_ho.cshtml,ApiCalls,get_auditee_evidence_data,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_auditee_evidence_data,
294,294,Execution/pre_concluding_audit_ho.cshtml,ApiCalls,update_audit_para_for_finalization_ho,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_audit_para_for_finalization_ho,
294,294,Execution/pre_concluding_audit_ho.cshtml,ApiCalls,add_observation_gist_and_recommendation,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_observation_gist_and_recommendation,
294,294,Execution/pre_concluding_audit_ho.cshtml,ApiCalls,submit_pre_concluding,POST,AJAX,VIEW,MEDIUM, /ApiCalls/submit_pre_concluding,
263,263,Execution/create_dsa.cshtml,ApiCalls,get_draft_dsa_guidelines,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_draft_dsa_guidelines,
263,263,Execution/create_dsa.cshtml,ApiCalls,get_observation_responsible_ppnos,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observation_responsible_ppnos,
263,263,Execution/create_dsa.cshtml,ApiCalls,draft_dsa,POST,AJAX,VIEW,MEDIUM, /ApiCalls/draft_dsa,
,MULTIPLE_OR_UNKNOWN,Execution/engagement_plan.cshtml,Planning,audit_periods,POST,AJAX,VIEW,MEDIUM, /Planning/audit_periods,
,MULTIPLE_OR_UNKNOWN,Execution/engagement_plan.cshtml,Planning,audit_teams,POST,AJAX,VIEW,MEDIUM, /api/planning/audit_teams,
,MULTIPLE_OR_UNKNOWN,Execution/engagement_plan.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
,MULTIPLE_OR_UNKNOWN,Execution/engagement_plan.cshtml,Planning,div_departments,POST,AJAX,VIEW,MEDIUM, /api/planning/div_departments,
,MULTIPLE_OR_UNKNOWN,Execution/engagement_plan.cshtml,Planning,add_audit_plan,POST,AJAX,VIEW,MEDIUM, /api/planning/add_audit_plan,
,MULTIPLE_OR_UNKNOWN,Execution/engagement_plan.cshtml,Setup,get_sub_entities,POST,AJAX,VIEW,MEDIUM, /Setup/get_sub_entities,
264,264,Execution/list_dsa.cshtml,ApiCalls,get_draft_dsa_list,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_draft_dsa_list,
264,264,Execution/list_dsa.cshtml,ApiCalls,get_dsa_content,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_dsa_content,
264,264,Execution/list_dsa.cshtml,ApiCalls,get_dsa_content,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_dsa_content,
264,264,Execution/list_dsa.cshtml,ApiCalls,submit_dsa_to_head_fad,POST,AJAX,VIEW,MEDIUM, /ApiCalls/submit_dsa_to_head_fad,
264,264,Execution/list_dsa.cshtml,ApiCalls,submit_dsa_to_dpd,POST,AJAX,VIEW,MEDIUM, /ApiCalls/submit_dsa_to_dpd,
264,264,Execution/list_dsa.cshtml,ApiCalls,reffered_back_by_head_fad,POST,AJAX,VIEW,MEDIUM, /ApiCalls/reffered_back_by_head_fad,
264,264,Execution/list_dsa.cshtml,ApiCalls,acknowledge_dsa_by_dpd,POST,AJAX,VIEW,MEDIUM, /ApiCalls/acknowledge_dsa_by_dpd,
264,264,Execution/list_dsa.cshtml,ApiCalls,reffered_back_by_dpd,POST,AJAX,VIEW,MEDIUM, /ApiCalls/reffered_back_by_dpd,
264,264,Execution/list_dsa.cshtml,ApiCalls,update_dsa_heading,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_dsa_heading,
,MULTIPLE_OR_UNKNOWN,Execution/auditee_position_outlook.cshtml,ApiCalls,get_team_details,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_team_details,
,MULTIPLE_OR_UNKNOWN,Execution/auditee_position_outlook.cshtml,ApiCalls,closing_draft_report_status,POST,AJAX,VIEW,MEDIUM, /ApiCalls/closing_draft_report_status,
,MULTIPLE_OR_UNKNOWN,Execution/auditee_position_outlook.cshtml,ApiCalls,get_address,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_address,
,MULTIPLE_OR_UNKNOWN,Execution/auditee_position_outlook.cshtml,ApiCalls,get_report_paras,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_report_paras,
,MULTIPLE_OR_UNKNOWN,Execution/auditee_position_outlook.cshtml,ApiCalls,close_draft_audit,POST,AJAX,VIEW,MEDIUM, /ApiCalls/close_draft_audit,
167,167,Execution/Settled_Para.cshtml,ApiCalls,get_legacy_settled_paras,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_legacy_settled_paras,
167,167,Execution/Settled_Para.cshtml,ApiCalls,Add_Old_Para_Change_status,POST,AJAX,VIEW,MEDIUM, /ApiCalls/Add_Old_Para_Change_status,
280,280,Execution/manage_audit_paras.cshtml,ApiCalls,getparentrelForParaPositionReport,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getparentrelForParaPositionReport,
